Image_ID,Region_Index,BBox_X,BBox_Y,BBox_W,BBox_H,Region_Area_px,Region_Area_Ratio,Region_Mean_Saliency,Region_Max_Saliency,Region_Attention_Ratio,Quadrant,Center_X,Center_Y
686,23,279,65,45,20,900,0.00174,0.058,2.0,1e-05,Q1_TopLeft,301.5,75.0
686,24,24,16,164,42,6888,0.01329,9.755,73.0,0.00828,Q1_TopLeft,106.0,37.0
612,0,311,393,215,36,7740,0.01493,119.403,234.0,0.10816,Q4_BottomRight,418.5,411.0
612,1,493,216,20,7,140,0.00027,0.0,0.0,0.0,Q2_TopRight,503.0,219.5
612,2,485,58,35,19,665,0.00128,0.0,0.0,0.0,Q2_TopRight,502.5,67.5
191,0,502,672,112,27,3024,0.00583,0.0,0.0,0.0,Q4_BottomRight,558.0,685.5
191,1,264,672,110,27,2970,0.00573,16.795,59.0,0.00568,Q3_BottomLeft,319.0,685.5
191,2,53,672,91,23,2093,0.00404,4.542,20.0,0.00108,Q3_BottomLeft,98.5,683.5
191,3,639,651,54,37,1998,0.00385,0.0,0.0,0.0,Q4_BottomRight,666.0,669.5
191,4,502,649,94,22,2068,0.00399,0.0,0.0,0.0,Q4_BottomRight,549.0,660.0
191,5,262,648,97,24,2328,0.00449,56.303,113.0,0.01493,Q3_BottomLeft,310.5,660.0
191,6,372,646,34,22,748,0.00144,46.913,77.0,0.004,Q4_BottomRight,389.0,657.0
191,7,458,603,137,35,4795,0.00925,0.0,0.0,0.0,Q4_BottomRight,526.5,620.5
191,8,242,602,204,36,7344,0.01417,26.962,104.0,0.02255,Q3_BottomLeft,344.0,620.0
191,9,0,595,191,58,11078,0.02137,19.231,88.0,0.02426,Q3_BottomLeft,95.5,624.0
191,10,658,559,42,33,1386,0.00267,0.0,0.0,0.0,Q4_BottomRight,679.0,575.5
191,11,4,553,127,27,3429,0.00661,0.232,3.0,9e-05,Q3_BottomLeft,67.5,566.5
191,12,627,532,22,13,286,0.00055,0.0,0.0,0.0,Q4_BottomRight,638.0,538.5
191,13,585,508,22,6,132,0.00025,0.0,0.0,0.0,Q4_BottomRight,596.0,511.0
191,14,51,415,267,29,7743,0.01494,53.58,174.0,0.04724,Q3_BottomLeft,184.5,429.5
191,15,53,375,111,29,3219,0.00621,18.64,51.0,0.00683,Q3_BottomLeft,108.5,389.5
191,16,165,374,189,31,5859,0.0113,44.046,141.0,0.02939,Q3_BottomLeft,259.5,389.5
191,17,193,335,116,30,3480,0.00671,73.293,192.0,0.02904,Q1_TopLeft,251.0,350.0
191,18,52,335,140,30,4200,0.0081,117.206,174.0,0.05605,Q1_TopLeft,122.0,350.0
191,19,28,257,380,54,20520,0.03958,95.69,235.0,0.22359,Q1_TopLeft,218.0,284.0
191,20,28,201,269,54,14526,0.02802,82.798,183.0,0.13695,Q1_TopLeft,162.5,228.0
191,21,480,199,38,23,874,0.00169,0.0,0.0,0.0,Q2_TopRight,499.0,210.5
191,22,24,159,175,28,4900,0.00945,64.118,166.0,0.03578,Q1_TopLeft,111.5,173.0
191,23,49,22,267,31,8277,0.01597,0.0,0.0,0.0,Q1_TopLeft,182.5,37.5
191,24,338,20,87,34,2958,0.00571,0.0,0.0,0.0,Q2_TopRight,381.5,37.0
673,0,615,618,79,83,6557,0.01265,0.966,32.0,0.00055,Q4_BottomRight,654.5,659.5
673,1,254,613,218,88,19184,0.03701,4.716,81.0,0.00787,Q4_BottomRight,363.0,657.0
673,2,475,612,138,88,12144,0.02343,10.178,88.0,0.01075,Q4_BottomRight,544.0,656.0
673,3,31,590,168,110,18480,0.03565,24.706,110.0,0.03973,Q3_BottomLeft,115.0,645.0
673,4,176,574,25,18,450,0.00087,72.822,91.0,0.00285,Q3_BottomLeft,188.5,583.0
673,5,35,545,136,29,3944,0.00761,55.211,120.0,0.01895,Q3_BottomLeft,103.0,559.5
673,6,336,543,346,51,17646,0.03404,104.868,199.0,0.16102,Q4_BottomRight,509.0,568.5
673,7,271,219,43,10,430,0.00083,4.951,11.0,0.00019,Q1_TopLeft,292.5,224.0
673,8,366,209,264,22,5808,0.0112,25.474,84.0,0.01287,Q2_TopRight,498.0,220.0
673,9,460,188,79,16,1264,0.00244,110.933,146.0,0.0122,Q2_TopRight,499.5,196.0
673,10,236,167,94,23,2162,0.00417,22.635,42.0,0.00426,Q1_TopLeft,283.0,178.5
673,11,375,158,256,26,6656,0.01284,124.852,183.0,0.07231,Q2_TopRight,503.0,171.0
673,12,458,126,74,25,1850,0.00357,117.418,169.0,0.0189,Q2_TopRight,495.0,138.5
673,13,47,64,116,17,1972,0.0038,122.531,183.0,0.02103,Q1_TopLeft,105.0,72.5
673,14,19,23,172,40,6880,0.01327,70.7,182.0,0.04232,Q1_TopLeft,105.0,43.0
835,0,591,396,53,33,1749,0.00337,27.293,110.0,0.00354,Q4_BottomRight,617.5,412.5
835,1,603,390,20,5,100,0.00019,35.08,63.0,0.00026,Q4_BottomRight,613.0,392.5
835,2,499,363,63,70,4410,0.00851,190.718,218.0,0.06241,Q4_BottomRight,530.5,398.0
345,0,280,667,357,38,13566,0.02617,98.42,210.0,0.10425,Q4_BottomRight,458.5,686.0
345,1,1,650,173,61,10553,0.02036,47.692,146.0,0.0393,Q3_BottomLeft,87.5,680.5
345,2,279,627,135,34,4590,0.00885,110.514,204.0,0.03961,Q3_BottomLeft,346.5,644.0
345,3,418,626,202,35,7070,0.01364,97.085,175.0,0.05359,Q4_BottomRight,519.0,643.5
345,4,3,603,153,30,4590,0.00885,78.612,166.0,0.02817,Q3_BottomLeft,79.5,618.0
345,5,256,200,115,39,4485,0.00865,84.18,146.0,0.02948,Q1_TopLeft,313.5,219.5
345,6,36,73,70,34,2380,0.00459,138.679,191.0,0.02577,Q1_TopLeft,71.0,90.0
345,7,13,16,190,38,7220,0.01393,77.786,177.0,0.04385,Q1_TopLeft,108.0,35.0
584,0,75,647,226,45,10170,0.01962,46.768,147.0,0.03666,Q3_BottomLeft,188.0,669.5
584,1,402,620,300,74,22200,0.04282,0.385,19.0,0.00066,Q4_BottomRight,552.0,657.0
584,2,639,477,34,17,578,0.00111,3.479,18.0,0.00015,Q4_BottomRight,656.0,485.5
584,3,479,473,36,18,648,0.00125,86.736,129.0,0.00433,Q4_BottomRight,497.0,482.0
584,4,654,454,53,30,1590,0.00307,0.969,10.0,0.00012,Q4_BottomRight,680.5,469.0
584,5,510,396,105,55,5775,0.01114,155.381,205.0,0.06916,Q4_BottomRight,562.5,423.5
584,6,150,380,23,12,276,0.00053,0.391,3.0,1e-05,Q3_BottomLeft,161.5,386.0
584,7,464,369,20,13,260,0.0005,0.0,0.0,0.0,Q4_BottomRight,474.0,375.5
584,8,517,350,136,73,9928,0.01915,88.175,202.0,0.06747,Q4_BottomRight,585.0,386.5
584,9,295,322,39,13,507,0.00098,0.0,0.0,0.0,Q1_TopLeft,314.5,328.5
584,10,117,317,100,52,5200,0.01003,0.555,18.0,0.00022,Q1_TopLeft,167.0,343.0
584,11,82,317,68,28,1904,0.00367,0.0,0.0,0.0,Q1_TopLeft,116.0,331.0
584,12,342,314,19,7,133,0.00026,0.0,0.0,0.0,Q1_TopLeft,351.5,317.5
584,13,148,292,77,30,2310,0.00446,0.0,0.0,0.0,Q1_TopLeft,186.5,307.0
584,14,261,285,117,39,4563,0.0088,0.0,0.0,0.0,Q1_TopLeft,319.5,304.5
584,15,129,280,25,18,450,0.00087,0.0,0.0,0.0,Q1_TopLeft,141.5,289.0
584,16,131,265,22,10,220,0.00042,0.0,0.0,0.0,Q1_TopLeft,142.0,270.0
584,17,4,160,79,148,11692,0.02255,0.0,0.0,0.0,Q1_TopLeft,43.5,234.0
584,18,105,62,542,57,30894,0.05959,97.867,198.0,0.23303,Q2_TopRight,376.0,90.5
526,0,488,491,20,19,380,0.00073,0.0,0.0,0.0,Q4_BottomRight,498.0,500.5
526,1,515,423,145,147,21315,0.04112,0.442,45.0,0.00094,Q4_BottomRight,587.5,496.5
526,2,629,416,29,17,493,0.00095,0.0,0.0,0.0,Q4_BottomRight,643.5,424.5
526,3,32,196,295,59,17405,0.03357,162.743,245.0,0.28256,Q1_TopLeft,179.5,225.5
526,4,64,127,213,58,12354,0.02383,138.548,241.0,0.17074,Q1_TopLeft,170.5,156.0
814,0,5,646,68,57,3876,0.00748,0.703,12.0,0.00027,Q3_BottomLeft,39.0,674.5
814,1,79,643,207,65,13455,0.02595,61.158,151.0,0.08216,Q3_BottomLeft,182.5,675.5
814,2,560,624,104,48,4992,0.00963,15.674,38.0,0.00781,Q4_BottomRight,612.0,648.0
814,3,429,624,104,51,5304,0.01023,115.609,168.0,0.06122,Q4_BottomRight,481.0,649.5
814,4,7,17,140,61,8540,0.01647,10.39,128.0,0.00886,Q1_TopLeft,77.0,47.5
814,5,154,12,206,68,14008,0.02702,38.178,149.0,0.05339,Q1_TopLeft,257.0,46.0
4,0,278,666,137,25,3425,0.00661,130.264,221.0,0.03203,Q3_BottomLeft,346.5,678.5
4,1,14,666,149,23,3427,0.00661,56.575,124.0,0.01392,Q3_BottomLeft,88.5,677.5
4,2,503,664,133,23,3059,0.0059,79.805,163.0,0.01753,Q4_BottomRight,569.5,675.5
4,3,478,502,216,36,7776,0.015,98.838,196.0,0.05517,Q4_BottomRight,586.0,520.0
4,4,362,303,143,23,3289,0.00634,137.157,196.0,0.03238,Q2_TopRight,433.5,314.5
4,5,15,269,132,24,3168,0.00611,109.126,170.0,0.02482,Q1_TopLeft,81.0,281.0
4,6,13,199,268,37,9916,0.01913,106.508,204.0,0.07582,Q1_TopLeft,147.0,217.5
4,7,16,19,160,26,4160,0.00802,77.115,165.0,0.02303,Q1_TopLeft,96.0,32.0
267,0,40,582,94,83,7802,0.01505,151.329,223.0,0.1041,Q3_BottomLeft,87.0,623.5
267,1,195,453,22,47,1034,0.00199,147.677,178.0,0.01346,Q3_BottomLeft,206.0,476.5
267,2,192,375,27,74,1998,0.00385,100.164,183.0,0.01765,Q3_BottomLeft,205.5,412.0
267,3,541,119,150,25,3750,0.00723,0.0,0.0,0.0,Q2_TopRight,616.0,131.5
267,4,8,11,164,68,11152,0.02151,16.831,117.0,0.01655,Q1_TopLeft,90.0,45.0
204,0,587,688,87,20,1740,0.00336,0.0,0.0,0.0,Q4_BottomRight,630.5,698.0
204,1,436,688,78,21,1638,0.00316,0.0,0.0,0.0,Q4_BottomRight,475.0,698.5
204,2,268,688,77,20,1540,0.00297,49.689,136.0,0.00944,Q3_BottomLeft,306.5,698.0
204,3,80,687,77,21,1617,0.00312,0.0,0.0,0.0,Q3_BottomLeft,118.5,697.5
204,4,265,640,437,28,12236,0.0236,17.509,130.0,0.02643,Q4_BottomRight,483.5,654.0
204,5,0,603,229,67,15343,0.0296,15.221,90.0,0.02881,Q3_BottomLeft,114.5,636.5
204,6,600,594,101,25,2525,0.00487,0.0,0.0,0.0,Q4_BottomRight,650.5,606.5
204,7,254,593,345,27,9315,0.01797,15.47,95.0,0.01778,Q4_BottomRight,426.5,606.5
204,8,2,575,230,22,5060,0.00976,8.88,56.0,0.00554,Q3_BottomLeft,117.0,586.0
204,9,484,399,218,31,6758,0.01304,52.65,160.0,0.0439,Q4_BottomRight,593.0,414.5
204,10,511,356,190,31,5890,0.01136,93.727,193.0,0.06811,Q4_BottomRight,606.0,371.5
204,11,262,320,19,9,171,0.00033,4.795,12.0,0.0001,Q1_TopLeft,271.5,324.5
204,12,174,319,77,21,1617,0.00312,64.726,95.0,0.01291,Q1_TopLeft,212.5,329.5
204,13,530,313,169,30,5070,0.00978,80.089,181.0,0.0501,Q2_TopRight,614.5,328.0
204,14,527,253,179,36,6444,0.01243,93.357,204.0,0.07422,Q2_TopRight,616.5,271.0
204,15,397,209,306,39,11934,0.02302,90.819,173.0,0.13372,Q2_TopRight,550.0,228.5
204,16,27,141,117,32,3744,0.00722,18.36,72.0,0.00848,Q1_TopLeft,85.5,157.0
204,17,21,105,132,33,4356,0.0084,2.389,37.0,0.00128,Q1_TopLeft,87.0,121.5
204,18,201,68,173,18,3114,0.00601,7.987,65.0,0.00307,Q1_TopLeft,287.5,77.0
204,19,379,42,134,49,6566,0.01267,6.67,67.0,0.0054,Q2_TopRight,446.0,66.5
204,20,200,41,174,25,4350,0.00839,3.642,36.0,0.00195,Q1_TopLeft,287.0,53.5
543,0,494,109,149,46,6854,0.01322,106.37,188.0,0.06061,Q2_TopRight,568.5,132.0
543,1,251,7,222,68,15096,0.02912,73.182,188.0,0.09185,Q2_TopRight,362.0,41.0
543,2,16,7,217,68,14756,0.02846,92.838,199.0,0.11389,Q1_TopLeft,124.5,41.0
543,3,494,6,216,68,14688,0.02833,93.408,208.0,0.11406,Q2_TopRight,602.0,40.0
75,0,517,472,71,43,3053,0.00589,141.391,190.0,0.03904,Q4_BottomRight,552.5,493.5
75,1,530,444,80,48,3840,0.00741,126.638,190.0,0.04398,Q4_BottomRight,570.0,468.0
75,2,350,405,77,58,4466,0.00861,174.623,222.0,0.07054,Q4_BottomRight,388.5,434.0
75,3,233,361,44,32,1408,0.00272,47.609,141.0,0.00606,Q3_BottomLeft,255.0,377.0
75,4,84,326,31,24,744,0.00144,0.001,1.0,0.0,Q1_TopLeft,99.5,338.0
75,5,280,272,70,41,2870,0.00554,199.755,221.0,0.05185,Q1_TopLeft,315.0,292.5
75,6,293,251,79,43,3397,0.00655,175.169,221.0,0.05382,Q1_TopLeft,332.5,272.5
75,7,121,238,65,42,2730,0.00527,138.823,172.0,0.03428,Q1_TopLeft,153.5,259.0
75,8,525,231,31,22,682,0.00132,33.764,77.0,0.00208,Q2_TopRight,540.5,242.0
75,9,133,213,76,47,3572,0.00689,111.899,172.0,0.03615,Q1_TopLeft,171.0,236.5
75,10,452,188,69,60,4140,0.00799,127.803,193.0,0.04786,Q2_TopRight,486.5,218.0
75,11,530,20,178,42,7476,0.01442,42.623,165.0,0.02882,Q2_TopRight,619.0,41.0
624,0,554,669,39,12,468,0.0009,0.0,0.0,0.0,Q4_BottomRight,573.5,675.0
624,1,547,656,38,13,494,0.00095,0.0,0.0,0.0,Q4_BottomRight,566.0,662.5
665,0,8,620,483,83,40089,0.07733,48.841,201.0,0.17402,Q3_BottomLeft,249.5,661.5
665,1,555,582,151,124,18724,0.03612,38.443,146.0,0.06397,Q4_BottomRight,630.5,644.0
665,2,295,554,210,54,11340,0.02187,65.784,145.0,0.0663,Q4_BottomRight,400.0,581.0
665,3,82,553,212,55,11660,0.02249,64.152,197.0,0.06648,Q3_BottomLeft,188.0,580.5
665,4,555,529,134,50,6700,0.01292,11.542,84.0,0.00687,Q4_BottomRight,622.0,554.0
665,5,537,256,57,13,741,0.00143,48.03,104.0,0.00316,Q2_TopRight,565.5,262.5
665,6,558,243,31,9,279,0.00054,55.642,91.0,0.00138,Q2_TopRight,573.5,247.5
665,7,280,172,107,43,4601,0.00888,109.254,190.0,0.04468,Q1_TopLeft,333.5,193.5
665,8,309,164,19,8,152,0.00029,64.855,98.0,0.00088,Q1_TopLeft,318.5,168.0
665,9,550,151,49,19,931,0.0018,19.808,43.0,0.00164,Q2_TopRight,574.5,160.5
665,10,491,148,43,124,5332,0.01029,36.952,108.0,0.01751,Q2_TopRight,512.5,210.0
665,11,405,133,55,22,1210,0.00233,15.792,59.0,0.0017,Q2_TopRight,432.5,144.0
665,12,300,128,88,37,3256,0.00628,58.177,149.0,0.01684,Q1_TopLeft,344.0,146.5
665,13,238,128,42,8,336,0.00065,0.0,0.0,0.0,Q1_TopLeft,259.0,132.0
665,14,1,13,282,52,14664,0.02829,15.363,98.0,0.02002,Q1_TopLeft,142.0,39.0
589,0,244,536,21,9,189,0.00036,18.947,27.0,0.00032,Q3_BottomLeft,254.5,540.5
589,1,539,528,22,20,440,0.00085,6.305,19.0,0.00025,Q4_BottomRight,550.0,538.0
589,2,423,448,147,112,16464,0.03176,85.378,183.0,0.12483,Q4_BottomRight,496.5,504.0
589,3,355,401,49,53,2597,0.00501,73.216,121.0,0.01689,Q4_BottomRight,379.5,427.5
589,4,72,386,128,68,8704,0.01679,99.459,215.0,0.07688,Q3_BottomLeft,136.0,420.0
589,5,213,381,122,80,9760,0.01883,101.839,161.0,0.08827,Q3_BottomLeft,274.0,421.0
268,0,39,650,241,15,3615,0.00697,72.45,188.0,0.02385,Q3_BottomLeft,159.5,657.5
268,1,596,648,77,33,2541,0.0049,158.549,185.0,0.03669,Q4_BottomRight,634.5,664.5
268,2,53,630,213,15,3195,0.00616,84.087,194.0,0.02446,Q3_BottomLeft,159.5,637.5
268,3,596,612,78,33,2574,0.00497,132.74,180.0,0.03111,Q4_BottomRight,635.0,628.5
268,4,91,600,138,13,1794,0.00346,76.006,153.0,0.01242,Q3_BottomLeft,160.0,606.5
268,5,88,73,151,18,2718,0.00524,153.865,207.0,0.03808,Q1_TopLeft,163.5,82.0
268,6,52,30,241,31,7471,0.01441,39.956,139.0,0.02718,Q1_TopLeft,172.5,45.5
213,0,25,630,455,60,27300,0.05266,32.03,165.0,0.11625,Q3_BottomLeft,252.5,660.0
213,1,562,629,105,48,5040,0.00972,105.05,163.0,0.07039,Q4_BottomRight,614.5,653.0
213,2,566,576,105,49,5145,0.00992,40.358,134.0,0.02761,Q4_BottomRight,618.5,600.5
213,3,594,159,43,106,4558,0.00879,109.569,172.0,0.0664,Q2_TopRight,615.5,212.0
213,4,24,51,125,32,4000,0.00772,10.415,30.0,0.00554,Q1_TopLeft,86.5,67.0
213,5,192,21,512,57,29184,0.0563,0.0,0.0,0.0,Q2_TopRight,448.0,49.5
213,6,17,14,136,34,4624,0.00892,2.854,20.0,0.00175,Q1_TopLeft,85.0,31.0
964,0,303,315,58,30,1740,0.00336,214.837,236.0,0.03396,Q1_TopLeft,332.0,330.0
964,1,608,239,34,59,2006,0.00387,54.968,142.0,0.01002,Q2_TopRight,625.0,268.5
964,2,68,206,27,57,1539,0.00297,0.005,1.0,0.0,Q1_TopLeft,81.5,234.5
757,0,270,18,175,45,7875,0.01519,113.168,230.0,0.06511,Q1_TopLeft,357.5,40.5
251,0,428,656,266,40,10640,0.02052,55.5,160.0,0.06308,Q4_BottomRight,561.0,676.0
251,1,169,654,234,54,12636,0.02438,73.056,181.0,0.09862,Q3_BottomLeft,286.0,681.0
251,2,0,640,123,62,7626,0.01471,8.53,53.0,0.00695,Q3_BottomLeft,61.5,671.0
251,3,450,601,220,48,10560,0.02037,51.238,146.0,0.0578,Q4_BottomRight,560.0,625.0
251,4,177,595,215,55,11825,0.02281,73.836,169.0,0.09327,Q3_BottomLeft,284.5,622.5
251,5,0,570,126,63,7938,0.01531,0.166,7.0,0.00014,Q3_BottomLeft,63.0,601.5
251,6,443,285,261,38,9918,0.01913,56.023,172.0,0.05936,Q2_TopRight,573.5,304.0
251,7,415,226,281,35,9835,0.01897,90.821,206.0,0.09542,Q2_TopRight,555.5,243.5
251,8,411,171,285,32,9120,0.01759,37.377,173.0,0.03641,Q2_TopRight,553.5,187.0
251,9,681,95,27,26,702,0.00135,0.0,0.0,0.0,Q2_TopRight,694.5,108.0
251,10,423,0,260,19,4940,0.00953,0.0,0.0,0.0,Q2_TopRight,553.0,9.5
251,11,278,0,138,19,2622,0.00506,0.0,0.0,0.0,Q1_TopLeft,347.0,9.5
251,12,131,0,139,18,2502,0.00483,0.0,0.0,0.0,Q1_TopLeft,200.5,9.0
251,13,0,0,123,18,2214,0.00427,0.0,0.0,0.0,Q1_TopLeft,61.5,9.0
78,0,234,646,468,54,25272,0.04875,2.472,70.0,0.01804,Q4_BottomRight,468.0,673.0
78,1,50,623,139,68,9452,0.01823,14.277,94.0,0.03897,Q3_BottomLeft,119.5,657.0
78,2,258,583,42,25,1050,0.00203,0.0,0.0,0.0,Q3_BottomLeft,279.0,595.5
78,3,301,581,233,28,6524,0.01258,6.981,37.0,0.01315,Q4_BottomRight,417.5,595.0
78,4,26,574,164,27,4428,0.00854,30.024,106.0,0.03839,Q3_BottomLeft,108.0,587.5
78,5,645,572,50,18,900,0.00174,0.0,0.0,0.0,Q4_BottomRight,670.0,581.0
78,6,637,550,66,21,1386,0.00267,0.0,0.0,0.0,Q4_BottomRight,670.0,560.5
78,7,69,521,88,10,880,0.0017,0.043,1.0,1e-05,Q3_BottomLeft,113.0,526.0
78,8,222,518,40,15,600,0.00116,0.0,0.0,0.0,Q3_BottomLeft,242.0,525.5
78,9,161,512,27,11,297,0.00057,0.0,0.0,0.0,Q3_BottomLeft,174.5,517.5
78,10,299,507,131,39,5109,0.00986,0.0,0.0,0.0,Q4_BottomRight,364.5,526.5
78,11,54,499,127,21,2667,0.00514,0.0,0.0,0.0,Q3_BottomLeft,117.5,509.5
78,12,527,486,23,12,276,0.00053,0.0,0.0,0.0,Q4_BottomRight,538.5,492.0
78,13,638,485,66,13,858,0.00166,0.0,0.0,0.0,Q4_BottomRight,671.0,491.5
78,14,201,484,72,33,2376,0.00458,0.0,0.0,0.0,Q3_BottomLeft,237.0,500.5
78,15,62,478,104,20,2080,0.00401,0.0,0.0,0.0,Q3_BottomLeft,114.0,488.0
78,16,552,469,66,31,2046,0.00395,0.0,0.0,0.0,Q4_BottomRight,585.0,484.5
78,17,197,467,80,16,1280,0.00247,0.0,0.0,0.0,Q3_BottomLeft,237.0,475.0
78,18,196,456,82,10,820,0.00158,0.0,0.0,0.0,Q3_BottomLeft,237.0,461.0
78,19,552,429,67,22,1474,0.00284,0.0,0.0,0.0,Q4_BottomRight,585.5,440.0
78,20,289,396,92,28,2576,0.00497,4.583,34.0,0.00341,Q3_BottomLeft,335.0,410.0
78,21,389,390,78,24,1872,0.00361,0.006,1.0,0.0,Q4_BottomRight,428.0,402.0
78,22,197,381,80,17,1360,0.00262,15.048,73.0,0.00591,Q3_BottomLeft,237.0,389.5
78,23,475,378,37,22,814,0.00157,0.0,0.0,0.0,Q4_BottomRight,493.5,389.0
78,24,100,366,67,19,1273,0.00246,0.0,0.0,0.0,Q3_BottomLeft,133.5,375.5
78,25,470,353,48,21,1008,0.00194,0.0,0.0,0.0,Q4_BottomRight,494.0,363.5
78,26,90,330,89,26,2314,0.00446,0.0,0.0,0.0,Q1_TopLeft,134.5,343.0
78,27,290,292,90,18,1620,0.00313,69.724,124.0,0.03262,Q1_TopLeft,335.0,301.0
78,28,246,270,34,13,442,0.00085,0.495,4.0,6e-05,Q1_TopLeft,263.0,276.5
78,29,190,268,30,16,480,0.00093,0.0,0.0,0.0,Q1_TopLeft,205.0,276.0
78,30,83,200,101,19,1919,0.0037,0.0,0.0,0.0,Q1_TopLeft,133.5,209.5
78,31,581,178,99,70,6930,0.01337,52.013,139.0,0.10409,Q2_TopRight,630.5,213.0
78,32,596,141,64,29,1856,0.00358,73.775,134.0,0.03954,Q2_TopRight,628.0,155.5
78,33,385,132,92,26,2392,0.00461,0.069,3.0,5e-05,Q2_TopRight,431.0,145.0
78,34,579,96,99,33,3267,0.0063,4.68,27.0,0.00442,Q2_TopRight,628.5,112.5
78,35,81,85,278,18,5004,0.00965,14.972,94.0,0.02163,Q1_TopLeft,220.0,94.0
78,36,183,57,111,15,1665,0.00321,54.082,116.0,0.026,Q1_TopLeft,238.5,64.5
78,37,398,53,201,50,10050,0.01939,24.619,102.0,0.07145,Q2_TopRight,498.5,78.0
78,38,42,53,52,36,1872,0.00361,0.0,0.0,0.0,Q1_TopLeft,68.0,71.0
78,39,364,36,18,16,288,0.00056,0.0,0.0,0.0,Q2_TopRight,373.0,44.0
78,40,465,29,66,24,1584,0.00306,6.875,26.0,0.00314,Q2_TopRight,498.0,41.0
78,41,128,18,222,36,7992,0.01542,14.888,94.0,0.03436,Q1_TopLeft,239.0,36.0
102,0,0,671,27,23,621,0.0012,0.0,0.0,0.0,Q3_BottomLeft,13.5,682.5
102,1,177,666,541,36,19476,0.03757,30.826,157.0,0.06222,Q4_BottomRight,447.5,684.0
102,2,37,634,133,57,7581,0.01462,9.578,83.0,0.00752,Q3_BottomLeft,103.5,662.5
102,3,27,578,110,36,3960,0.00764,3.202,16.0,0.00131,Q3_BottomLeft,82.0,596.0
102,4,598,508,99,31,3069,0.00592,0.0,0.0,0.0,Q4_BottomRight,647.5,523.5
102,5,392,504,104,33,3432,0.00662,0.002,1.0,0.0,Q4_BottomRight,444.0,520.5
102,6,506,502,79,30,2370,0.00457,0.0,0.0,0.0,Q4_BottomRight,545.5,517.0
102,7,273,497,100,30,3000,0.00579,0.188,4.0,6e-05,Q3_BottomLeft,323.0,512.0
102,8,49,495,217,33,7161,0.01381,28.283,115.0,0.02099,Q3_BottomLeft,157.5,511.5
102,9,510,398,26,10,260,0.0005,24.438,47.0,0.00066,Q4_BottomRight,523.0,403.0
102,10,518,375,30,12,360,0.00069,67.117,112.0,0.0025,Q4_BottomRight,533.0,381.0
102,11,342,358,71,30,2130,0.00411,149.061,193.0,0.0329,Q4_BottomRight,377.5,373.0
102,12,372,325,36,21,756,0.00146,87.115,126.0,0.00682,Q2_TopRight,390.0,335.5
102,13,333,295,57,24,1368,0.00264,72.829,133.0,0.01032,Q2_TopRight,361.5,307.0
102,14,478,291,100,25,2500,0.00482,93.036,155.0,0.0241,Q2_TopRight,528.0,303.5
102,15,213,249,76,24,1824,0.00352,116.271,152.0,0.02198,Q1_TopLeft,251.0,261.0
102,16,512,207,159,32,5088,0.00981,108.152,207.0,0.05702,Q2_TopRight,591.5,223.0
102,17,207,196,191,32,6112,0.01179,95.591,180.0,0.06055,Q1_TopLeft,302.5,212.0
102,18,344,162,56,16,896,0.00173,7.4,35.0,0.00069,Q2_TopRight,372.0,170.0
102,19,511,130,134,30,4020,0.00775,19.071,73.0,0.00794,Q2_TopRight,578.0,145.0
171,0,5,687,30,16,480,0.00093,0.0,0.0,0.0,Q3_BottomLeft,20.0,695.0
171,1,15,672,24,10,240,0.00046,0.0,0.0,0.0,Q3_BottomLeft,27.0,677.0
171,2,378,645,335,42,14070,0.02714,0.0,0.0,0.0,Q4_BottomRight,545.5,666.0
171,3,39,640,294,55,16170,0.03119,2.646,40.0,0.00375,Q3_BottomLeft,186.0,667.5
171,4,121,574,58,33,1914,0.00369,68.422,145.0,0.01147,Q3_BottomLeft,150.0,590.5
171,5,197,526,468,88,41184,0.07944,35.582,176.0,0.12832,Q4_BottomRight,431.0,570.0
171,6,67,504,285,51,14535,0.02804,26.332,138.0,0.03351,Q3_BottomLeft,209.5,529.5
171,7,438,305,191,38,7258,0.014,61.863,177.0,0.03932,Q2_TopRight,533.5,324.0
171,8,91,289,23,9,207,0.0004,0.0,0.0,0.0,Q1_TopLeft,102.5,293.5
171,9,438,253,190,40,7600,0.01466,93.063,218.0,0.06193,Q2_TopRight,533.0,273.0
171,10,421,208,207,36,7452,0.01438,113.366,214.0,0.07398,Q2_TopRight,524.5,226.0
171,11,378,163,265,39,10335,0.01994,101.75,167.0,0.09208,Q2_TopRight,510.5,182.5
171,12,339,131,118,18,2124,0.0041,120.605,186.0,0.02243,Q2_TopRight,398.0,140.0
171,13,124,60,478,55,26290,0.05071,70.274,197.0,0.16178,Q2_TopRight,363.0,87.5
171,14,364,27,147,29,4263,0.00822,46.14,136.0,0.01722,Q2_TopRight,437.5,41.5
171,15,215,27,146,29,4234,0.00817,18.184,75.0,0.00674,Q1_TopLeft,288.0,41.5
420,0,513,680,25,19,475,0.00092,3.429,12.0,0.00012,Q4_BottomRight,525.5,689.5
420,1,149,658,328,37,12136,0.02341,39.646,126.0,0.03432,Q3_BottomLeft,313.0,676.5
420,2,541,624,113,78,8814,0.017,50.979,157.0,0.03205,Q4_BottomRight,597.5,663.0
420,3,544,584,106,35,3710,0.00716,51.216,142.0,0.01355,Q4_BottomRight,597.0,601.5
420,4,386,534,46,21,966,0.00186,126.405,145.0,0.00871,Q4_BottomRight,409.0,544.5
